timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence,anomaly_score,is_anomaly,normalized_anomaly,risk_level
2026-05-21 07:16:08.712104,user16,10.0.0.28,10.0.0.23,privilege_escalation,cmd.exe,,low,10.0.0.30,30,benign,2,,4,benign,24,-0.017859517936886893,0,-0.5398997023365568,low
2026-05-21 07:17:20.712104,user3,10.0.0.35,10.0.0.5,failed_login,cmd.exe,,medium,10.0.0.4,66,ransomware,88,,46,bruteforce,60,-0.030380347582951217,0,-0.9184089220593823,low
2026-05-21 07:25:47.712104,user17,10.0.0.41,10.0.0.13,privilege_escalation,svchost.exe,hash_167,low,10.0.0.42,92,botnet,69,,47,unknown,80,-0.03714096825909363,0,-1.1227849362137658,low
2026-05-21 07:36:20.712104,user2,10.0.0.35,10.0.0.18,successful_login,winword.exe,,medium,10.0.0.9,11,benign,9,hash_60,41,phishing,72,-0.0443599286796455,0,-1.3410167270162177,low
2026-05-21 07:47:19.712104,user20,10.0.0.20,10.0.0.43,successful_login,chrome.exe,,low,10.0.0.24,9,benign,11,hash_136,43,phishing,86,-0.05080585691949252,0,-1.5358794747272482,low
2026-05-21 08:05:33.712104,user5,10.0.0.26,10.0.0.11,successful_login,powershell.exe,,low,10.0.0.30,48,bruteforce,90,,47,botnet,89,-0.06477533929409968,0,-1.9581819916540208,low
2026-05-21 08:12:41.712104,user2,10.0.0.12,10.0.0.25,lateral_movement,chrome.exe,,medium,10.0.0.48,15,benign,26,,8,benign,17,-0.002747936752383995,0,-0.08307112430999987,low
2026-05-21 08:37:48.712104,user3,10.0.0.48,10.0.0.43,privilege_escalation,winword.exe,,low,10.0.0.24,51,botnet,55,hash_3,77,phishing,96,-0.024375467707211662,0,-0.7368792263007695,low
2026-05-21 08:39:09.712104,user8,10.0.0.40,10.0.0.5,successful_login,powershell.exe,,medium,10.0.0.5,4,benign,37,,53,ransomware,95,-0.05137317130127306,0,-1.5530295941726304,low
2026-05-21 08:51:51.712104,user13,10.0.0.49,10.0.0.12,failed_login,svchost.exe,,low,10.0.0.19,30,benign,13,,61,phishing,67,-0.045123537745031306,0,-1.3641009059151223,low
2026-05-21 08:54:05.712104,user14,10.0.0.37,10.0.0.28,failed_login,svchost.exe,,low,10.0.0.3,8,benign,49,,54,botnet,97,-0.05358475923676914,0,-1.619886699290754,low
2026-05-21 08:56:34.712104,user16,10.0.0.7,10.0.0.37,failed_login,chrome.exe,,high,10.0.0.29,96,bruteforce,83,hash_189,92,unknown,72,-0.014535753711493238,0,-0.439421104746832,low
2026-05-21 09:01:06.712104,user5,10.0.0.21,10.0.0.14,malware_detected,powershell.exe,,low,10.0.0.5,9,benign,22,hash_116,19,benign,20,-0.033491616781845535,0,-1.0124637179563394,low
2026-05-21 09:19:06.712104,user11,10.0.0.18,10.0.0.15,successful_login,winword.exe,,low,10.0.0.17,37,benign,31,,31,benign,47,-0.05108063795608042,0,-1.5441862050872612,low
2026-05-21 09:19:58.712104,user8,10.0.0.33,10.0.0.2,failed_login,chrome.exe,,medium,10.0.0.5,55,phishing,58,hash_117,50,bruteforce,65,-0.051649126189362404,0,-1.5613718104891212,low
2026-05-21 09:20:59.712104,user1,10.0.0.30,10.0.0.13,successful_login,powershell.exe,,high,10.0.0.1,1,benign,6,,22,benign,36,-0.03916759584095453,0,-1.1840506227827101,low
2026-05-21 09:32:03.712104,user6,10.0.0.7,10.0.0.1,privilege_escalation,winword.exe,,low,10.0.0.7,9,benign,26,,70,botnet,71,-0.020453935969358128,0,-0.618329900084211,low
2026-05-21 09:33:45.712104,user3,10.0.0.3,10.0.0.2,successful_login,chrome.exe,,low,10.0.0.38,21,benign,49,,32,benign,47,-0.04757009377403315,0,-1.4380611816893996,low
2026-05-21 09:47:16.712104,user9,10.0.0.27,10.0.0.44,failed_login,chrome.exe,,high,10.0.0.46,47,ransomware,63,,95,unknown,75,-0.012717936230737303,0,-0.3844678232399855,low
2026-05-21 09:54:52.712104,user2,10.0.0.42,10.0.0.25,failed_login,chrome.exe,,low,10.0.0.42,44,bruteforce,86,,77,phishing,58,-0.04667009201435496,0,-1.4108538021918242,low
2026-05-21 09:57:15.712104,user17,10.0.0.41,10.0.0.31,successful_login,winword.exe,,medium,10.0.0.21,78,phishing,84,,35,benign,16,-0.049279345146432396,0,-1.4897324703791526,low
2026-05-21 09:58:35.712104,user20,10.0.0.42,10.0.0.9,failed_login,chrome.exe,,medium,10.0.0.33,87,botnet,50,hash_79,1,benign,29,-0.026578264446686317,0,-0.8034705703758499,low
2026-05-21 10:03:07.712104,user3,10.0.0.27,10.0.0.32,suspicious_powershell,svchost.exe,,low,10.0.0.13,40,benign,28,,40,benign,32,-0.02249812616028335,0,-0.6801265106926279,low
2026-05-21 10:10:38.712104,user18,10.0.0.23,10.0.0.45,lateral_movement,winword.exe,,medium,10.0.0.50,26,benign,21,,0,benign,14,-0.006825276748028519,0,-0.2063305906490525,low
2026-05-21 10:12:17.712104,user1,10.0.0.28,10.0.0.14,successful_login,powershell.exe,hash_154,low,10.0.0.31,64,botnet,55,,86,bruteforce,51,-0.06609111293869757,0,-1.9979583059739872,low
2026-05-21 10:20:55.712104,user8,10.0.0.38,10.0.0.40,impossible_travel,powershell.exe,,high,10.0.0.41,23,benign,27,hash_6,40,benign,25,-0.012200757136189677,0,-0.3688333117045849,low
2026-05-21 10:21:04.712104,user2,10.0.0.49,10.0.0.21,impossible_travel,powershell.exe,,high,10.0.0.2,54,bruteforce,99,,8,benign,15,-0.0068500237276913345,0,-0.20707870081646565,low
2026-05-21 10:23:20.712104,user17,10.0.0.33,10.0.0.18,successful_login,cmd.exe,hash_94,medium,10.0.0.17,6,benign,11,,27,benign,28,-0.036226405993662,0,-1.0951373873482417,low
2026-05-21 10:26:06.712104,user17,10.0.0.8,10.0.0.2,lateral_movement,winword.exe,,medium,10.0.0.12,58,bruteforce,69,,41,botnet,95,-0.017146125073242646,0,-0.5183335774225665,low
2026-05-21 10:26:10.712104,user13,10.0.0.48,10.0.0.13,failed_login,powershell.exe,,medium,10.0.0.29,27,benign,15,,17,benign,12,-0.03879809895702874,0,-1.1728805980177197,low
2026-05-21 10:34:12.712104,user13,10.0.0.22,10.0.0.15,failed_login,svchost.exe,,low,10.0.0.24,32,benign,16,,10,benign,49,-0.043051355362572485,0,-1.3014580812078622,low
2026-05-21 10:36:10.712104,user16,10.0.0.46,10.0.0.9,privilege_escalation,cmd.exe,,medium,10.0.0.40,62,bruteforce,89,,5,benign,35,-0.004785984404682586,0,-0.1446820437487095,low
2026-05-21 11:00:03.712104,user8,10.0.0.18,10.0.0.43,suspicious_powershell,chrome.exe,,medium,10.0.0.48,61,phishing,90,,1,benign,7,-0.0038536883903850794,0,-0.11649839722546403,low
2026-05-21 11:02:28.712104,user2,10.0.0.27,10.0.0.17,failed_login,winword.exe,,low,10.0.0.22,85,bruteforce,74,hash_139,13,benign,19,-0.04531761964587727,0,-1.3699680721435696,low
2026-05-21 11:11:15.712104,user8,10.0.0.5,10.0.0.6,failed_login,chrome.exe,,medium,10.0.0.30,82,bruteforce,52,,0,benign,28,-0.03712505119490467,0,-1.1223037575924804,low
2026-05-21 11:54:08.712104,user15,10.0.0.41,10.0.0.23,malware_detected,chrome.exe,hash_175,low,10.0.0.42,57,ransomware,96,,12,benign,14,-0.01763187644386144,0,-0.5330180174692375,low
2026-05-21 11:59:16.712104,user10,10.0.0.23,10.0.0.40,impossible_travel,powershell.exe,,medium,10.0.0.29,16,benign,26,,15,benign,35,-0.024093009401005894,0,-0.7283404092967556,low
2026-05-21 12:09:39.712104,user17,10.0.0.2,10.0.0.15,successful_login,winword.exe,hash_115,low,10.0.0.11,24,benign,0,,15,benign,45,-0.06375178904462853,0,-1.9272396965165572,low
2026-05-21 12:39:42.712104,user10,10.0.0.35,10.0.0.32,failed_login,svchost.exe,,medium,10.0.0.47,76,unknown,100,,16,benign,34,-0.041618779823757446,0,-1.2581508032782938,low
2026-05-21 12:49:26.712104,user11,10.0.0.22,10.0.0.15,privilege_escalation,winword.exe,,low,10.0.0.23,93,bruteforce,94,,28,benign,22,-0.017721870081005398,0,-0.5357385577479791,low
2026-05-21 12:56:19.712104,user20,10.0.0.24,10.0.0.38,successful_login,chrome.exe,,low,10.0.0.5,42,ransomware,86,,3,benign,19,-0.04675506924931355,0,-1.4134226948137674,low
2026-05-21 13:03:59.712104,user6,10.0.0.17,10.0.0.24,successful_login,cmd.exe,hash_102,medium,10.0.0.19,75,bruteforce,87,hash_161,64,ransomware,72,-0.036169240515186496,0,-1.0934092542081468,low
2026-05-21 13:08:23.712104,user4,10.0.0.46,10.0.0.48,successful_login,powershell.exe,,low,10.0.0.26,78,bruteforce,89,,5,benign,17,-0.05666392319739849,0,-1.7129709421949617,low
2026-05-21 13:14:43.712104,user17,10.0.0.46,10.0.0.1,failed_login,svchost.exe,,low,10.0.0.7,35,benign,38,,71,phishing,76,-0.0574712162214418,0,-1.7373757030020351,low
2026-05-21 13:26:32.712104,user8,10.0.0.36,10.0.0.7,successful_login,chrome.exe,,medium,10.0.0.18,55,bruteforce,95,hash_131,7,benign,0,-0.05031874234631678,0,-1.5211538245730412,low
2026-05-21 13:33:03.712104,user1,10.0.0.20,10.0.0.14,successful_login,chrome.exe,,low,10.0.0.43,31,benign,46,,84,unknown,96,-0.056702209376998325,0,-1.7141283472852114,low
2026-05-21 13:36:24.712104,user20,10.0.0.3,10.0.0.19,malware_detected,powershell.exe,,medium,10.0.0.22,16,benign,6,hash_3,16,benign,31,-0.013175341561754372,0,-0.3982953522324235,low
2026-05-21 13:36:27.712104,user13,10.0.0.10,10.0.0.48,lateral_movement,chrome.exe,,medium,10.0.0.12,82,ransomware,93,hash_160,42,botnet,51,-0.008221601721011274,0,-0.24854200083059172,low
2026-05-21 13:39:41.712104,user8,10.0.0.6,10.0.0.13,successful_login,powershell.exe,,low,10.0.0.15,60,phishing,82,,3,benign,18,-0.06828560084015572,0,-2.0642984708633962,low
2026-05-21 13:45:41.712104,user7,10.0.0.36,10.0.0.49,successful_login,svchost.exe,,high,10.0.0.30,56,ransomware,50,,54,phishing,92,-0.039960862948744125,0,-1.208031375056231,low
2026-05-21 13:47:26.712104,user14,10.0.0.24,10.0.0.33,successful_login,cmd.exe,,low,10.0.0.44,7,benign,27,,38,benign,33,-0.0614261980432112,0,-1.8569362373829534,low
2026-05-21 13:48:22.712104,user19,10.0.0.17,10.0.0.36,successful_login,chrome.exe,,high,10.0.0.44,44,bruteforce,79,hash_84,64,unknown,70,-0.03853394118111858,0,-1.164895012679539,low
2026-05-21 13:50:33.712104,user2,10.0.0.1,10.0.0.16,failed_login,chrome.exe,hash_1,low,10.0.0.2,38,benign,47,,96,bruteforce,87,-0.04367691245354283,0,-1.3203688988683908,low
2026-05-21 13:59:59.712104,user20,10.0.0.17,10.0.0.4,successful_login,chrome.exe,,low,10.0.0.24,89,unknown,72,,5,benign,30,-0.042699731705168054,0,-1.2908283705606869,low
2026-05-21 14:19:38.712104,user9,10.0.0.22,10.0.0.9,failed_login,chrome.exe,,medium,10.0.0.11,13,benign,45,,85,botnet,94,-0.02189509193921485,0,-0.6618965675550701,low
2026-05-21 14:21:24.712104,user16,10.0.0.2,10.0.0.35,successful_login,powershell.exe,,low,10.0.0.36,29,benign,32,,90,ransomware,61,-0.042833816606103636,0,-1.2948818057294733,low
2026-05-21 14:32:34.712104,user11,10.0.0.21,10.0.0.25,successful_login,svchost.exe,,low,10.0.0.14,59,bruteforce,53,hash_151,2,benign,4,-0.04598365857755626,0,-1.390102670525721,low
2026-05-21 14:35:18.712104,user16,10.0.0.17,10.0.0.47,impossible_travel,winword.exe,,high,10.0.0.6,84,botnet,99,,71,ransomware,72,0.0017924955606457016,1,0.05418779068125879,low
2026-05-21 14:36:29.712104,user19,10.0.0.31,10.0.0.7,successful_login,chrome.exe,,low,10.0.0.25,28,benign,9,hash_47,1,benign,45,-0.046037942563700585,0,-1.391743695107937,low
2026-05-21 14:36:46.712104,user1,10.0.0.35,10.0.0.27,malware_detected,winword.exe,hash_167,low,10.0.0.32,28,benign,34,,9,benign,1,-0.034988228686689105,0,-1.0577068384478232,low
2026-05-21 14:48:24.712104,user17,10.0.0.38,10.0.0.18,successful_login,svchost.exe,,medium,10.0.0.28,24,benign,23,hash_25,28,benign,21,-0.049746591721250843,0,-1.5038575037397242,low
2026-05-21 14:51:04.712104,user17,10.0.0.13,10.0.0.4,successful_login,svchost.exe,,low,10.0.0.47,37,benign,37,hash_109,13,benign,8,-0.07178465281454638,0,-2.170076080657211,low
2026-05-21 14:51:35.712104,user14,10.0.0.3,10.0.0.19,successful_login,powershell.exe,,medium,10.0.0.37,79,botnet,51,,57,bruteforce,84,-0.058339993446039795,0,-1.7636391534834426,low
2026-05-21 15:15:21.712104,user12,10.0.0.19,10.0.0.34,successful_login,svchost.exe,hash_24,high,10.0.0.15,46,phishing,55,,40,benign,29,-0.025792473672981875,0,-0.7797158303923253,low
2026-05-21 15:36:27.712104,user16,10.0.0.47,10.0.0.12,successful_login,powershell.exe,,high,10.0.0.48,78,ransomware,97,hash_139,16,benign,20,-0.030979233501611914,0,-0.9365134605111535,low
2026-05-21 15:40:17.712104,user18,10.0.0.36,10.0.0.45,malware_detected,cmd.exe,,low,10.0.0.1,87,ransomware,83,,54,botnet,58,-0.011423085513137643,0,-0.34532401658894263,low
2026-05-21 15:44:49.712104,user13,10.0.0.36,10.0.0.7,malware_detected,powershell.exe,hash_4,medium,10.0.0.47,22,benign,9,,1,benign,44,-0.00315586429971787,0,-0.095402921963147,low
2026-05-21 15:49:00.712104,user10,10.0.0.41,10.0.0.5,impossible_travel,powershell.exe,hash_6,medium,10.0.0.28,54,bruteforce,75,,10,benign,29,-0.021910834316085315,0,-0.6623724653153831,low
2026-05-21 15:50:22.712104,user17,10.0.0.6,10.0.0.29,lateral_movement,cmd.exe,,low,10.0.0.29,91,unknown,86,,63,botnet,67,-0.0263453102367614,0,-0.7964282801504937,low
2026-05-21 15:54:34.712104,user14,10.0.0.1,10.0.0.48,successful_login,svchost.exe,,low,10.0.0.34,0,benign,25,,73,bruteforce,76,-0.060296621780037085,0,-1.822788737410709,low
2026-05-21 16:11:17.712104,user20,10.0.0.9,10.0.0.47,successful_login,svchost.exe,,medium,10.0.0.39,92,botnet,100,,15,benign,31,-0.04012625480639426,0,-1.213031230877074,low
2026-05-21 16:12:11.712104,user16,10.0.0.35,10.0.0.8,successful_login,winword.exe,,low,10.0.0.32,3,benign,20,hash_41,39,benign,34,-0.03937431929132851,0,-1.1902999476366796,low
2026-05-21 16:16:44.712104,user16,10.0.0.41,10.0.0.10,successful_login,winword.exe,,high,10.0.0.8,4,benign,5,,26,benign,40,-0.02564256795164238,0,-0.7751841260867696,low
2026-05-21 16:19:58.712104,user12,10.0.0.11,10.0.0.33,failed_login,chrome.exe,,high,10.0.0.31,51,phishing,77,,66,unknown,66,-0.028675069713858026,0,-0.8668577538151953,low
2026-05-21 16:27:54.712104,user15,10.0.0.18,10.0.0.45,successful_login,powershell.exe,,high,10.0.0.3,14,benign,24,hash_42,17,benign,39,-0.02969783973648288,0,-0.8977764624122183,low
2026-05-21 16:38:02.712104,user2,10.0.0.23,10.0.0.5,successful_login,cmd.exe,,medium,10.0.0.33,70,phishing,79,,30,benign,1,-0.042885191954764534,0,-1.2964349011460168,low
2026-05-21 16:47:41.712104,user5,10.0.0.9,10.0.0.39,failed_login,chrome.exe,hash_60,low,10.0.0.16,17,benign,43,,7,benign,47,-0.040013122993606376,0,-1.2096112151596947,low
2026-05-21 16:54:24.712104,user6,10.0.0.2,10.0.0.5,malware_detected,powershell.exe,,medium,10.0.0.42,66,unknown,77,,6,benign,21,-0.012561214409398114,0,-0.37973006576021,low
2026-05-21 16:54:33.712104,user3,10.0.0.39,10.0.0.14,successful_login,powershell.exe,,medium,10.0.0.1,61,ransomware,60,,9,benign,3,-0.03923383962947974,0,-1.1860531965270182,low
2026-05-21 17:01:17.712104,user5,10.0.0.19,10.0.0.15,impossible_travel,chrome.exe,,low,10.0.0.34,62,unknown,55,,86,unknown,94,-0.019462925564836142,0,-0.5883712962571294,low
2026-05-21 17:07:28.712104,user6,10.0.0.35,10.0.0.15,successful_login,winword.exe,hash_21,low,10.0.0.7,83,botnet,90,,35,benign,32,-0.054148684039545814,0,-1.6369343505339315,low
2026-05-21 17:18:46.712104,user2,10.0.0.21,10.0.0.5,successful_login,powershell.exe,,low,10.0.0.49,64,phishing,85,hash_12,84,unknown,94,-0.051423574397647664,0,-1.554553298050062,low
2026-05-21 17:35:57.712104,user14,10.0.0.41,10.0.0.8,successful_login,cmd.exe,,low,10.0.0.12,44,phishing,91,,88,ransomware,85,-0.05904800703655888,0,-1.7850426610205627,low
2026-05-21 17:42:44.712104,user3,10.0.0.34,10.0.0.21,impossible_travel,cmd.exe,,high,10.0.0.5,98,phishing,81,hash_56,98,phishing,54,0.014251373009667723,1,0.43082417302625386,medium
2026-05-21 17:55:01.712104,user14,10.0.0.42,10.0.0.25,lateral_movement,powershell.exe,,low,10.0.0.24,44,phishing,79,hash_49,96,phishing,69,-0.02693394060851889,0,-0.8142227897011542,low
2026-05-21 17:55:15.712104,user19,10.0.0.41,10.0.0.43,successful_login,powershell.exe,,medium,10.0.0.15,80,botnet,96,,32,benign,13,-0.05255786404143942,0,-1.5888432852272496,low
2026-05-21 18:13:06.712104,user2,10.0.0.15,10.0.0.17,successful_login,svchost.exe,,low,10.0.0.15,35,benign,42,,100,phishing,59,-0.04893994342284713,0,-1.479472233222486,low
2026-05-21 18:13:39.712104,user2,10.0.0.6,10.0.0.26,successful_login,powershell.exe,,critical,10.0.0.38,83,botnet,99,,78,unknown,64,-0.017381829060580112,0,-0.5254589944160567,low
2026-05-21 18:14:52.712104,user8,10.0.0.8,10.0.0.25,successful_login,cmd.exe,,low,10.0.0.1,77,bruteforce,81,hash_120,14,benign,22,-0.058553538484001855,0,-1.7700946974034182,low
2026-05-21 18:26:57.712104,user10,10.0.0.34,10.0.0.36,failed_login,winword.exe,,low,10.0.0.39,21,benign,44,,89,bruteforce,62,-0.051661565823039435,0,-1.5617478651252619,low
2026-05-21 18:36:51.712104,user6,10.0.0.43,10.0.0.24,successful_login,cmd.exe,,low,10.0.0.50,65,bruteforce,97,,58,botnet,58,-0.05064438813072453,0,-1.5309982147010506,low
2026-05-21 18:41:47.712104,user5,10.0.0.42,10.0.0.32,successful_login,svchost.exe,hash_88,low,10.0.0.3,2,benign,40,,19,benign,19,-0.051180543383031185,0,-1.5472063823654576,low
2026-05-21 18:44:22.712104,user13,10.0.0.12,10.0.0.3,successful_login,winword.exe,,low,10.0.0.18,98,bruteforce,77,,63,phishing,83,-0.03560048818914152,0,-1.0762156651863128,low
2026-05-21 19:11:51.712104,user6,10.0.0.17,10.0.0.22,failed_login,cmd.exe,,low,10.0.0.20,68,botnet,92,,49,unknown,59,-0.04534809207430307,0,-1.3708892647028927,low
2026-05-21 19:16:08.712104,user5,10.0.0.44,10.0.0.33,lateral_movement,cmd.exe,,critical,10.0.0.38,85,ransomware,60,,38,benign,41,0.011178496880570876,1,0.33793001354897473,medium
2026-05-21 19:16:26.712104,user10,10.0.0.48,10.0.0.2,lateral_movement,winword.exe,,low,10.0.0.31,16,benign,47,hash_32,60,ransomware,77,-0.023533314686412454,0,-0.7114206351530076,low
2026-05-21 19:18:22.712104,user18,10.0.0.44,10.0.0.32,successful_login,chrome.exe,hash_110,high,10.0.0.35,39,benign,17,,47,ransomware,63,-0.03763626813734944,0,-1.137758031108188,low
2026-05-21 19:28:04.712104,user20,10.0.0.4,10.0.0.24,impossible_travel,cmd.exe,,low,10.0.0.25,88,ransomware,52,,28,benign,1,-0.02150553834571184,0,-0.6501202211878471,low
2026-05-21 19:39:32.712104,user11,10.0.0.14,10.0.0.17,failed_login,chrome.exe,,medium,10.0.0.8,19,benign,5,,14,benign,15,-0.034107016834793835,0,-1.0310674846749501,low
2026-05-21 19:46:40.712104,user19,10.0.0.36,10.0.0.36,successful_login,chrome.exe,,low,10.0.0.9,91,botnet,58,,61,unknown,72,-0.05165103841116431,0,-1.5614296176474833,low
2026-05-21 19:55:35.712104,user16,10.0.0.25,10.0.0.42,privilege_escalation,svchost.exe,,medium,10.0.0.15,96,ransomware,57,hash_104,32,benign,7,-0.0035350399511110964,0,-0.10686553937778911,low
2026-05-21 20:22:17.712104,user4,10.0.0.47,10.0.0.25,successful_login,chrome.exe,hash_106,high,10.0.0.26,33,benign,38,,36,benign,14,-0.028986716788427902,0,-0.8762789578694669,low
2026-05-21 20:24:08.712104,user2,10.0.0.24,10.0.0.20,failed_login,svchost.exe,,medium,10.0.0.7,93,botnet,85,,85,unknown,77,-0.03297116530745753,0,-0.9967302811919377,low
2026-05-21 20:26:23.712104,user7,10.0.0.38,10.0.0.16,privilege_escalation,chrome.exe,,medium,10.0.0.38,59,botnet,94,,65,ransomware,59,-0.022405533862707105,0,-0.6773274119668542,low
2026-05-21 20:33:10.712104,user6,10.0.0.20,10.0.0.28,successful_login,svchost.exe,hash_129,critical,10.0.0.23,70,phishing,84,,57,unknown,56,-0.020512785852705828,0,-0.6201089533942861,low
2026-05-21 20:34:37.712104,user1,10.0.0.35,10.0.0.44,failed_login,svchost.exe,,low,10.0.0.2,1,benign,8,,72,ransomware,85,-0.04679923274331044,0,-1.4147577732491048,low
2026-05-21 20:40:24.712104,user20,10.0.0.27,10.0.0.7,successful_login,winword.exe,,medium,10.0.0.43,6,benign,42,,43,unknown,74,-0.03731470445326124,0,-1.1280370443528351,low
2026-05-21 20:43:25.712104,user18,10.0.0.3,10.0.0.8,suspicious_powershell,winword.exe,,medium,10.0.0.27,90,botnet,75,,30,benign,6,-0.006562077916261733,0,-0.19837399453999832,low
2026-05-21 20:45:53.712104,user1,10.0.0.24,10.0.0.7,failed_login,winword.exe,,low,10.0.0.14,10,benign,41,,14,benign,47,-0.05518628034521933,0,-1.6683012630428977,low
2026-05-21 20:47:59.712104,user9,10.0.0.8,10.0.0.5,successful_login,cmd.exe,,high,10.0.0.25,5,benign,21,,77,botnet,93,-0.0052517692996835175,0,-0.15876288999845448,low
2026-05-21 20:53:23.712104,user6,10.0.0.21,10.0.0.33,failed_login,powershell.exe,,low,10.0.0.36,99,phishing,77,,2,benign,41,-0.0359178710440452,0,-1.0858102639596263,low
2026-05-21 20:55:58.712104,user16,10.0.0.34,10.0.0.40,failed_login,powershell.exe,hash_42,low,10.0.0.12,2,benign,23,,87,botnet,73,-0.02905114795629271,0,-0.8782267354340315,low
2026-05-21 21:00:30.712104,user5,10.0.0.22,10.0.0.14,successful_login,svchost.exe,,low,10.0.0.48,7,benign,47,,57,botnet,62,-0.05458501641450442,0,-1.6501248364245613,low
2026-05-21 21:18:48.712104,user9,10.0.0.13,10.0.0.21,failed_login,cmd.exe,hash_136,medium,10.0.0.7,77,bruteforce,81,,40,benign,13,-0.022077211013113385,0,-0.6674020931876823,low
2026-05-21 21:28:23.712104,user14,10.0.0.45,10.0.0.26,successful_login,powershell.exe,,low,10.0.0.38,27,benign,33,hash_178,66,unknown,50,-0.06634416321275943,0,-2.0056081075041847,low
2026-05-21 21:36:42.712104,user14,10.0.0.20,10.0.0.34,failed_login,winword.exe,,high,10.0.0.11,10,benign,46,,44,ransomware,70,-0.030262639523436885,0,-0.9148505647443091,low
2026-05-21 21:49:47.712104,user19,10.0.0.41,10.0.0.4,malware_detected,winword.exe,,high,10.0.0.22,41,unknown,94,,50,botnet,92,-0.007458430014429862,0,-0.2254710434469117,low
2026-05-21 22:18:44.712104,user19,10.0.0.5,10.0.0.42,successful_login,winword.exe,,critical,10.0.0.4,47,botnet,65,hash_17,14,benign,25,-0.01974909005450942,0,-0.5970221525310714,low
2026-05-21 22:47:50.712104,user13,10.0.0.43,10.0.0.17,successful_login,chrome.exe,,low,10.0.0.14,40,benign,14,,37,benign,29,-0.0564853941238499,0,-1.7075739435745103,low
2026-05-21 22:53:15.712104,user12,10.0.0.22,10.0.0.50,impossible_travel,winword.exe,,critical,10.0.0.42,23,benign,31,,45,ransomware,79,0.005032468497367937,1,0.1521333472352757,low
2026-05-21 23:01:17.712104,user2,10.0.0.9,10.0.0.19,successful_login,cmd.exe,,low,10.0.0.15,13,benign,15,,67,ransomware,72,-0.04676060732659948,0,-1.413590112897993,low
2026-05-21 23:28:20.712104,user18,10.0.0.16,10.0.0.3,impossible_travel,powershell.exe,,medium,10.0.0.7,7,benign,2,hash_156,78,botnet,53,-0.00879382062377898,0,-0.26584038572358776,low
2026-05-21 23:50:56.712104,user11,10.0.0.37,10.0.0.18,failed_login,winword.exe,,critical,10.0.0.1,24,benign,7,,21,benign,40,-0.005683667082915733,0,-0.17181931657340033,low
2026-05-22 00:01:48.712104,user14,10.0.0.21,10.0.0.36,successful_login,winword.exe,hash_131,low,10.0.0.50,58,unknown,68,,100,unknown,80,-0.05527777254529809,0,-1.6710671054224737,low
2026-05-22 00:23:23.712104,user7,10.0.0.11,10.0.0.36,impossible_travel,svchost.exe,,critical,10.0.0.29,9,benign,11,,47,ransomware,100,0.0028723763532578217,1,0.08683297856094221,low
2026-05-22 00:25:03.712104,user1,10.0.0.10,10.0.0.12,failed_login,winword.exe,,low,10.0.0.6,58,ransomware,53,,87,bruteforce,87,-0.057206167175194333,0,-1.7293631742384206,low
2026-05-22 00:29:20.712104,user15,10.0.0.16,10.0.0.2,failed_login,winword.exe,,high,10.0.0.48,62,botnet,67,,5,benign,25,-0.01661920280119078,0,-0.5024045260987493,low
2026-05-22 00:31:57.712104,user1,10.0.0.34,10.0.0.48,successful_login,svchost.exe,,medium,10.0.0.45,99,unknown,73,hash_15,56,unknown,84,-0.05433611108396491,0,-1.6426003380398257,low
2026-05-22 00:32:49.712104,user16,10.0.0.21,10.0.0.34,failed_login,svchost.exe,,medium,10.0.0.8,20,benign,6,,57,phishing,79,-0.030944981037225316,0,-0.9354779960942544,low
2026-05-22 00:40:57.712104,user14,10.0.0.13,10.0.0.14,malware_detected,svchost.exe,,low,10.0.0.11,71,unknown,63,,48,botnet,58,-0.03972233993584651,0,-1.200820737897998,low
2026-05-22 00:45:28.712104,user10,10.0.0.31,10.0.0.15,successful_login,svchost.exe,,medium,10.0.0.38,16,benign,2,,61,phishing,72,-0.04891285121755573,0,-1.4786532260340413,low
2026-05-22 00:55:21.712104,user19,10.0.0.50,10.0.0.11,failed_login,cmd.exe,,medium,10.0.0.31,59,bruteforce,76,,15,benign,34,-0.037875711699388415,0,-1.1449964968007162,low
2026-05-22 00:56:15.712104,user12,10.0.0.45,10.0.0.34,successful_login,winword.exe,,low,10.0.0.25,99,phishing,97,,46,phishing,51,-0.047870062662897395,0,-1.4471293499557745,low
2026-05-22 01:04:40.712104,user12,10.0.0.7,10.0.0.6,failed_login,svchost.exe,,low,10.0.0.49,60,unknown,84,,7,benign,36,-0.03510825838565729,0,-1.0613353797653142,low
2026-05-22 01:07:16.712104,user17,10.0.0.23,10.0.0.25,successful_login,winword.exe,,low,10.0.0.25,28,benign,29,hash_57,22,benign,50,-0.06317333560730348,0,-1.9097528393835148,low
2026-05-22 01:18:00.712104,user13,10.0.0.26,10.0.0.17,malware_detected,winword.exe,,high,10.0.0.22,40,benign,16,,53,phishing,50,-0.004588107270629083,0,-0.13870014624440766,low
2026-05-22 01:36:03.712104,user7,10.0.0.49,10.0.0.49,successful_login,winword.exe,hash_177,medium,10.0.0.8,97,botnet,56,,99,unknown,84,-0.03750544659463306,0,-1.1338032484415237,low
