timestamp,user,src_ip,dest_ip,event_type,process_name,file_hash,severity,ip_ip,ip_malicious_score,ip_threat_category,ip_confidence,hash_file_hash,hash_malicious_score,hash_threat_category,hash_confidence
2026-05-20 20:45:47.712104,user17,10.0.0.50,10.0.0.43,impossible_travel,powershell.exe,,low,10.0.0.50,74,phishing,60,,34,benign,25
2026-05-20 20:53:07.712104,user11,10.0.0.13,10.0.0.15,successful_login,cmd.exe,,medium,10.0.0.24,5,benign,46,,36,benign,46
2026-05-20 21:15:34.712104,user2,10.0.0.1,10.0.0.43,successful_login,cmd.exe,,low,10.0.0.12,80,phishing,87,,93,bruteforce,56
2026-05-20 21:29:19.712104,user6,10.0.0.46,10.0.0.33,suspicious_powershell,winword.exe,,medium,10.0.0.29,26,benign,46,,71,bruteforce,67
2026-05-20 21:31:59.712104,user15,10.0.0.24,10.0.0.47,privilege_escalation,cmd.exe,,medium,10.0.0.25,22,benign,12,,15,benign,25
2026-05-20 21:35:58.712104,user5,10.0.0.7,10.0.0.42,malware_detected,powershell.exe,,low,10.0.0.21,65,ransomware,50,hash_61,75,phishing,57
2026-05-20 21:50:02.712104,user1,10.0.0.44,10.0.0.34,malware_detected,svchost.exe,,high,10.0.0.33,12,benign,6,,85,bruteforce,54
2026-05-20 21:56:12.712104,user17,10.0.0.25,10.0.0.2,malware_detected,chrome.exe,,medium,10.0.0.15,30,benign,9,,95,unknown,55
2026-05-20 22:15:42.712104,user6,10.0.0.39,10.0.0.29,successful_login,powershell.exe,,low,10.0.0.10,46,unknown,75,,61,botnet,56
2026-05-20 22:18:34.712104,user13,10.0.0.18,10.0.0.11,successful_login,cmd.exe,hash_131,low,10.0.0.37,92,phishing,89,,68,ransomware,50
2026-05-20 22:24:50.712104,user11,10.0.0.20,10.0.0.23,failed_login,powershell.exe,,medium,10.0.0.45,78,unknown,98,,78,botnet,99
2026-05-20 22:28:32.712104,user9,10.0.0.15,10.0.0.20,failed_login,cmd.exe,,critical,10.0.0.9,7,benign,42,hash_56,14,benign,30
2026-05-20 22:42:53.712104,user17,10.0.0.45,10.0.0.43,successful_login,cmd.exe,,medium,10.0.0.30,56,botnet,61,hash_52,90,bruteforce,53
2026-05-20 22:43:15.712104,user12,10.0.0.50,10.0.0.43,failed_login,svchost.exe,hash_162,medium,10.0.0.30,32,benign,9,,88,unknown,75
2026-05-20 22:45:00.712104,user15,10.0.0.33,10.0.0.43,successful_login,winword.exe,,low,10.0.0.34,33,benign,4,hash_127,63,unknown,57
2026-05-20 22:50:13.712104,user2,10.0.0.46,10.0.0.27,successful_login,winword.exe,,low,10.0.0.8,41,bruteforce,70,,96,botnet,68
2026-05-20 23:17:05.712104,user14,10.0.0.31,10.0.0.34,failed_login,cmd.exe,hash_57,low,10.0.0.32,5,benign,32,,88,bruteforce,51
2026-05-20 23:17:22.712104,user4,10.0.0.1,10.0.0.27,lateral_movement,powershell.exe,,low,10.0.0.34,84,phishing,98,,11,benign,30
2026-05-20 23:24:52.712104,user5,10.0.0.35,10.0.0.21,successful_login,svchost.exe,,low,10.0.0.8,56,bruteforce,68,,43,ransomware,77
2026-05-20 23:28:15.712104,user1,10.0.0.22,10.0.0.23,failed_login,chrome.exe,,high,10.0.0.23,65,botnet,66,,30,benign,24
2026-05-20 23:33:39.712104,user5,10.0.0.41,10.0.0.21,successful_login,cmd.exe,,low,10.0.0.49,99,botnet,66,,61,ransomware,78
2026-05-20 23:38:06.712104,user7,10.0.0.23,10.0.0.24,successful_login,cmd.exe,,critical,10.0.0.9,23,benign,50,,82,unknown,86
2026-05-20 23:50:46.712104,user15,10.0.0.43,10.0.0.10,successful_login,powershell.exe,,medium,10.0.0.41,19,benign,44,,16,benign,46
2026-05-21 00:11:26.712104,user17,10.0.0.14,10.0.0.18,failed_login,cmd.exe,,medium,10.0.0.34,82,botnet,92,hash_130,66,botnet,66
2026-05-21 00:13:44.712104,user3,10.0.0.48,10.0.0.46,lateral_movement,winword.exe,,low,10.0.0.2,43,ransomware,75,,14,benign,14
2026-05-21 00:14:35.712104,user7,10.0.0.5,10.0.0.46,successful_login,winword.exe,,low,10.0.0.9,3,benign,14,,60,botnet,61
2026-05-21 00:39:19.712104,user19,10.0.0.39,10.0.0.3,failed_login,winword.exe,,high,10.0.0.3,30,benign,4,hash_165,54,botnet,89
2026-05-21 00:39:54.712104,user8,10.0.0.30,10.0.0.4,failed_login,winword.exe,,medium,10.0.0.28,44,phishing,71,hash_15,12,benign,26
2026-05-21 00:46:15.712104,user16,10.0.0.19,10.0.0.27,failed_login,svchost.exe,,medium,10.0.0.5,8,benign,27,,29,benign,44
2026-05-21 00:50:35.712104,user13,10.0.0.36,10.0.0.24,successful_login,chrome.exe,,low,10.0.0.1,67,bruteforce,93,,56,bruteforce,81
2026-05-21 01:16:57.712104,user12,10.0.0.5,10.0.0.10,impossible_travel,winword.exe,,medium,10.0.0.25,9,benign,29,hash_8,21,benign,16
2026-05-21 01:20:51.712104,user1,10.0.0.29,10.0.0.31,impossible_travel,winword.exe,hash_74,medium,10.0.0.15,5,benign,0,,42,unknown,80
2026-05-21 01:20:55.712104,user14,10.0.0.34,10.0.0.38,successful_login,svchost.exe,hash_191,high,10.0.0.41,78,ransomware,56,,0,benign,37
2026-05-21 01:21:31.712104,user16,10.0.0.2,10.0.0.41,suspicious_powershell,svchost.exe,,high,10.0.0.1,13,benign,29,,79,bruteforce,60
2026-05-21 01:26:56.712104,user16,10.0.0.37,10.0.0.10,failed_login,svchost.exe,,low,10.0.0.23,99,unknown,94,hash_3,58,botnet,53
2026-05-21 01:29:25.712104,user4,10.0.0.36,10.0.0.18,failed_login,cmd.exe,hash_159,low,10.0.0.9,16,benign,42,hash_86,28,benign,16
2026-05-21 01:37:59.712104,user19,10.0.0.11,10.0.0.10,successful_login,svchost.exe,,medium,10.0.0.25,11,benign,36,,0,benign,47
2026-05-21 01:51:39.712104,user16,10.0.0.22,10.0.0.25,failed_login,cmd.exe,,low,10.0.0.46,98,unknown,79,,8,benign,27
2026-05-21 01:59:07.712104,user4,10.0.0.9,10.0.0.34,privilege_escalation,chrome.exe,,low,10.0.0.37,60,botnet,72,,3,benign,16
2026-05-21 02:00:30.712104,user20,10.0.0.32,10.0.0.33,privilege_escalation,svchost.exe,,low,10.0.0.27,51,phishing,61,hash_77,93,ransomware,82
2026-05-21 02:03:35.712104,user3,10.0.0.38,10.0.0.41,suspicious_powershell,winword.exe,,medium,10.0.0.11,50,botnet,79,,6,benign,50
2026-05-21 02:11:02.712104,user10,10.0.0.49,10.0.0.21,lateral_movement,svchost.exe,,low,10.0.0.6,81,botnet,65,,2,benign,2
2026-05-21 02:11:30.712104,user5,10.0.0.1,10.0.0.43,malware_detected,powershell.exe,,medium,10.0.0.14,57,ransomware,82,,13,benign,15
2026-05-21 02:12:33.712104,user1,10.0.0.1,10.0.0.4,impossible_travel,svchost.exe,,low,10.0.0.33,63,bruteforce,80,,84,phishing,73
2026-05-21 02:15:03.712104,user11,10.0.0.29,10.0.0.7,successful_login,powershell.exe,hash_16,critical,10.0.0.18,4,benign,7,,2,benign,2
2026-05-21 02:30:26.712104,user10,10.0.0.10,10.0.0.27,lateral_movement,cmd.exe,,low,10.0.0.37,67,botnet,71,,70,phishing,70
2026-05-21 02:32:20.712104,user1,10.0.0.15,10.0.0.35,malware_detected,winword.exe,,low,10.0.0.11,59,unknown,100,hash_124,61,bruteforce,77
2026-05-21 02:35:45.712104,user19,10.0.0.1,10.0.0.42,failed_login,winword.exe,,low,10.0.0.47,40,benign,22,,94,phishing,77
2026-05-21 02:36:39.712104,user14,10.0.0.36,10.0.0.33,successful_login,winword.exe,,high,10.0.0.17,67,bruteforce,81,hash_125,39,benign,45
2026-05-21 02:39:02.712104,user10,10.0.0.32,10.0.0.44,failed_login,svchost.exe,,medium,10.0.0.35,79,bruteforce,72,hash_167,0,benign,25
2026-05-21 02:46:23.712104,user7,10.0.0.17,10.0.0.11,suspicious_powershell,svchost.exe,,low,10.0.0.1,55,ransomware,95,,59,phishing,80
2026-05-21 02:47:39.712104,user15,10.0.0.50,10.0.0.17,successful_login,powershell.exe,,low,10.0.0.20,77,bruteforce,82,,44,bruteforce,90
2026-05-21 02:57:45.712104,user7,10.0.0.36,10.0.0.32,successful_login,cmd.exe,hash_16,medium,10.0.0.42,84,bruteforce,96,hash_99,88,bruteforce,79
2026-05-21 02:58:56.712104,user14,10.0.0.40,10.0.0.13,impossible_travel,powershell.exe,,low,10.0.0.35,49,bruteforce,81,,47,phishing,53
2026-05-21 03:04:02.712104,user19,10.0.0.49,10.0.0.49,malware_detected,winword.exe,,low,10.0.0.38,64,botnet,97,,20,benign,4
2026-05-21 03:04:24.712104,user2,10.0.0.20,10.0.0.9,successful_login,winword.exe,hash_106,low,10.0.0.48,74,unknown,61,,68,unknown,64
2026-05-21 03:10:28.712104,user15,10.0.0.9,10.0.0.3,lateral_movement,cmd.exe,,medium,10.0.0.13,75,unknown,77,,9,benign,25
2026-05-21 03:12:25.712104,user9,10.0.0.30,10.0.0.4,impossible_travel,chrome.exe,,medium,10.0.0.3,88,unknown,99,,62,ransomware,100
2026-05-21 03:15:39.712104,user17,10.0.0.4,10.0.0.1,failed_login,powershell.exe,,high,10.0.0.7,28,benign,47,,20,benign,13
2026-05-21 03:16:38.712104,user5,10.0.0.45,10.0.0.36,successful_login,cmd.exe,,medium,10.0.0.8,70,bruteforce,57,hash_17,73,phishing,92
2026-05-21 03:29:02.712104,user14,10.0.0.24,10.0.0.30,successful_login,svchost.exe,,low,10.0.0.22,88,phishing,81,hash_52,12,benign,38
2026-05-21 03:31:29.712104,user7,10.0.0.47,10.0.0.27,successful_login,chrome.exe,,low,10.0.0.30,56,bruteforce,75,hash_25,39,benign,41
2026-05-21 03:33:26.712104,user6,10.0.0.35,10.0.0.16,successful_login,winword.exe,,low,10.0.0.21,59,ransomware,76,,27,benign,8
2026-05-21 03:38:08.712104,user17,10.0.0.33,10.0.0.7,failed_login,powershell.exe,,high,10.0.0.32,67,phishing,87,,52,unknown,70
2026-05-21 03:42:15.712104,user3,10.0.0.1,10.0.0.8,successful_login,chrome.exe,hash_192,low,10.0.0.3,9,benign,22,,5,benign,19
2026-05-21 03:43:40.712104,user18,10.0.0.44,10.0.0.25,successful_login,cmd.exe,hash_84,high,10.0.0.23,95,bruteforce,50,,10,benign,28
2026-05-21 03:44:58.712104,user20,10.0.0.22,10.0.0.37,successful_login,svchost.exe,hash_133,low,10.0.0.25,91,ransomware,67,,93,ransomware,66
2026-05-21 04:16:06.712104,user4,10.0.0.9,10.0.0.32,malware_detected,cmd.exe,,medium,10.0.0.39,50,ransomware,94,,75,ransomware,70
2026-05-21 04:16:46.712104,user16,10.0.0.5,10.0.0.30,successful_login,svchost.exe,,medium,10.0.0.22,94,ransomware,52,,79,botnet,98
2026-05-21 04:25:53.712104,user1,10.0.0.13,10.0.0.16,impossible_travel,cmd.exe,,low,10.0.0.1,45,botnet,72,,56,botnet,85
2026-05-21 04:26:19.712104,user8,10.0.0.30,10.0.0.25,malware_detected,winword.exe,hash_106,low,10.0.0.48,1,benign,42,,82,bruteforce,94
2026-05-21 04:29:48.712104,user19,10.0.0.29,10.0.0.8,impossible_travel,powershell.exe,hash_189,critical,10.0.0.27,32,benign,39,,68,bruteforce,93
2026-05-21 04:37:38.712104,user18,10.0.0.46,10.0.0.29,privilege_escalation,powershell.exe,,critical,10.0.0.39,31,benign,47,,34,benign,14
2026-05-21 04:48:06.712104,user14,10.0.0.19,10.0.0.17,impossible_travel,cmd.exe,,low,10.0.0.7,96,bruteforce,59,,9,benign,17
2026-05-21 04:57:47.712104,user19,10.0.0.5,10.0.0.28,successful_login,powershell.exe,,low,10.0.0.2,94,unknown,78,,73,phishing,52
2026-05-21 05:00:28.712104,user2,10.0.0.9,10.0.0.16,impossible_travel,powershell.exe,hash_86,low,10.0.0.44,79,bruteforce,98,,61,bruteforce,63
2026-05-21 05:01:32.712104,user9,10.0.0.46,10.0.0.16,successful_login,winword.exe,,medium,10.0.0.43,40,benign,47,,14,benign,34
2026-05-21 05:14:33.712104,user3,10.0.0.47,10.0.0.29,failed_login,svchost.exe,hash_168,medium,10.0.0.37,46,bruteforce,87,,79,unknown,71
2026-05-21 05:20:32.712104,user16,10.0.0.36,10.0.0.42,suspicious_powershell,svchost.exe,,high,10.0.0.23,35,benign,37,hash_177,100,bruteforce,50
2026-05-21 05:25:12.712104,user2,10.0.0.49,10.0.0.20,malware_detected,powershell.exe,,medium,10.0.0.29,66,unknown,70,,55,unknown,58
2026-05-21 05:25:33.712104,user1,10.0.0.8,10.0.0.25,failed_login,cmd.exe,,low,10.0.0.47,89,botnet,96,,92,unknown,87
2026-05-21 05:26:16.712104,user4,10.0.0.20,10.0.0.33,successful_login,cmd.exe,,low,10.0.0.20,24,benign,5,,20,benign,49
2026-05-21 05:33:09.712104,user11,10.0.0.6,10.0.0.31,failed_login,winword.exe,,low,10.0.0.23,20,benign,34,,60,bruteforce,85
2026-05-21 05:34:22.712104,user16,10.0.0.19,10.0.0.35,impossible_travel,winword.exe,,low,10.0.0.20,78,phishing,99,,80,ransomware,57
2026-05-21 05:39:46.712104,user19,10.0.0.50,10.0.0.16,successful_login,svchost.exe,,medium,10.0.0.12,62,unknown,69,hash_146,16,benign,24
2026-05-21 05:48:41.712104,user8,10.0.0.22,10.0.0.43,successful_login,cmd.exe,,low,10.0.0.3,46,ransomware,64,,34,benign,35
2026-05-21 05:55:22.712104,user2,10.0.0.13,10.0.0.35,failed_login,chrome.exe,,medium,10.0.0.47,53,ransomware,78,,87,unknown,70
2026-05-21 05:56:44.712104,user16,10.0.0.19,10.0.0.43,failed_login,winword.exe,hash_20,medium,10.0.0.18,33,benign,2,,9,benign,15
2026-05-21 05:56:57.712104,user8,10.0.0.38,10.0.0.19,failed_login,cmd.exe,,low,10.0.0.47,6,benign,37,,47,botnet,52
2026-05-21 05:57:30.712104,user3,10.0.0.45,10.0.0.10,malware_detected,svchost.exe,,low,10.0.0.31,76,botnet,93,,62,ransomware,57
2026-05-21 06:25:59.712104,user7,10.0.0.4,10.0.0.49,failed_login,powershell.exe,,medium,10.0.0.40,51,phishing,100,,70,unknown,74
2026-05-21 06:26:13.712104,user5,10.0.0.16,10.0.0.6,failed_login,cmd.exe,,medium,10.0.0.48,55,phishing,95,,85,bruteforce,86
2026-05-21 06:26:18.712104,user12,10.0.0.49,10.0.0.30,malware_detected,winword.exe,hash_49,low,10.0.0.10,20,benign,33,,82,ransomware,81
2026-05-21 06:40:03.712104,user20,10.0.0.25,10.0.0.36,successful_login,winword.exe,hash_57,low,10.0.0.33,44,botnet,74,hash_21,55,phishing,75
2026-05-21 06:41:54.712104,user9,10.0.0.26,10.0.0.42,failed_login,svchost.exe,,low,10.0.0.24,100,bruteforce,66,,89,bruteforce,83
2026-05-21 06:47:21.712104,user18,10.0.0.43,10.0.0.43,failed_login,winword.exe,,low,10.0.0.25,83,unknown,87,,24,benign,50
2026-05-21 06:52:23.712104,user18,10.0.0.30,10.0.0.43,successful_login,chrome.exe,,low,10.0.0.15,85,unknown,69,,11,benign,5
2026-05-21 06:57:02.712104,user2,10.0.0.15,10.0.0.42,successful_login,chrome.exe,hash_99,low,10.0.0.40,36,benign,19,,8,benign,42
2026-05-21 07:16:08.712104,user16,10.0.0.28,10.0.0.23,privilege_escalation,cmd.exe,,low,10.0.0.30,30,benign,2,,4,benign,24
2026-05-21 07:17:20.712104,user3,10.0.0.35,10.0.0.5,failed_login,cmd.exe,,medium,10.0.0.4,66,ransomware,88,,46,bruteforce,60
2026-05-21 07:25:47.712104,user17,10.0.0.41,10.0.0.13,privilege_escalation,svchost.exe,hash_167,low,10.0.0.42,92,botnet,69,,47,unknown,80
2026-05-21 07:36:20.712104,user2,10.0.0.35,10.0.0.18,successful_login,winword.exe,,medium,10.0.0.9,11,benign,9,hash_60,41,phishing,72
2026-05-21 07:47:19.712104,user20,10.0.0.20,10.0.0.43,successful_login,chrome.exe,,low,10.0.0.24,9,benign,11,hash_136,43,phishing,86
2026-05-21 08:05:33.712104,user5,10.0.0.26,10.0.0.11,successful_login,powershell.exe,,low,10.0.0.30,48,bruteforce,90,,47,botnet,89
2026-05-21 08:12:41.712104,user2,10.0.0.12,10.0.0.25,lateral_movement,chrome.exe,,medium,10.0.0.48,15,benign,26,,8,benign,17
2026-05-21 08:37:48.712104,user3,10.0.0.48,10.0.0.43,privilege_escalation,winword.exe,,low,10.0.0.24,51,botnet,55,hash_3,77,phishing,96
2026-05-21 08:39:09.712104,user8,10.0.0.40,10.0.0.5,successful_login,powershell.exe,,medium,10.0.0.5,4,benign,37,,53,ransomware,95
2026-05-21 08:51:51.712104,user13,10.0.0.49,10.0.0.12,failed_login,svchost.exe,,low,10.0.0.19,30,benign,13,,61,phishing,67
2026-05-21 08:54:05.712104,user14,10.0.0.37,10.0.0.28,failed_login,svchost.exe,,low,10.0.0.3,8,benign,49,,54,botnet,97
2026-05-21 08:56:34.712104,user16,10.0.0.7,10.0.0.37,failed_login,chrome.exe,,high,10.0.0.29,96,bruteforce,83,hash_189,92,unknown,72
2026-05-21 09:01:06.712104,user5,10.0.0.21,10.0.0.14,malware_detected,powershell.exe,,low,10.0.0.5,9,benign,22,hash_116,19,benign,20
2026-05-21 09:19:06.712104,user11,10.0.0.18,10.0.0.15,successful_login,winword.exe,,low,10.0.0.17,37,benign,31,,31,benign,47
2026-05-21 09:19:58.712104,user8,10.0.0.33,10.0.0.2,failed_login,chrome.exe,,medium,10.0.0.5,55,phishing,58,hash_117,50,bruteforce,65
2026-05-21 09:20:59.712104,user1,10.0.0.30,10.0.0.13,successful_login,powershell.exe,,high,10.0.0.1,1,benign,6,,22,benign,36
2026-05-21 09:32:03.712104,user6,10.0.0.7,10.0.0.1,privilege_escalation,winword.exe,,low,10.0.0.7,9,benign,26,,70,botnet,71
2026-05-21 09:33:45.712104,user3,10.0.0.3,10.0.0.2,successful_login,chrome.exe,,low,10.0.0.38,21,benign,49,,32,benign,47
2026-05-21 09:47:16.712104,user9,10.0.0.27,10.0.0.44,failed_login,chrome.exe,,high,10.0.0.46,47,ransomware,63,,95,unknown,75
2026-05-21 09:54:52.712104,user2,10.0.0.42,10.0.0.25,failed_login,chrome.exe,,low,10.0.0.42,44,bruteforce,86,,77,phishing,58
2026-05-21 09:57:15.712104,user17,10.0.0.41,10.0.0.31,successful_login,winword.exe,,medium,10.0.0.21,78,phishing,84,,35,benign,16
2026-05-21 09:58:35.712104,user20,10.0.0.42,10.0.0.9,failed_login,chrome.exe,,medium,10.0.0.33,87,botnet,50,hash_79,1,benign,29
2026-05-21 10:03:07.712104,user3,10.0.0.27,10.0.0.32,suspicious_powershell,svchost.exe,,low,10.0.0.13,40,benign,28,,40,benign,32
2026-05-21 10:10:38.712104,user18,10.0.0.23,10.0.0.45,lateral_movement,winword.exe,,medium,10.0.0.50,26,benign,21,,0,benign,14
2026-05-21 10:12:17.712104,user1,10.0.0.28,10.0.0.14,successful_login,powershell.exe,hash_154,low,10.0.0.31,64,botnet,55,,86,bruteforce,51
2026-05-21 10:20:55.712104,user8,10.0.0.38,10.0.0.40,impossible_travel,powershell.exe,,high,10.0.0.41,23,benign,27,hash_6,40,benign,25
2026-05-21 10:21:04.712104,user2,10.0.0.49,10.0.0.21,impossible_travel,powershell.exe,,high,10.0.0.2,54,bruteforce,99,,8,benign,15
2026-05-21 10:23:20.712104,user17,10.0.0.33,10.0.0.18,successful_login,cmd.exe,hash_94,medium,10.0.0.17,6,benign,11,,27,benign,28
2026-05-21 10:26:06.712104,user17,10.0.0.8,10.0.0.2,lateral_movement,winword.exe,,medium,10.0.0.12,58,bruteforce,69,,41,botnet,95
2026-05-21 10:26:10.712104,user13,10.0.0.48,10.0.0.13,failed_login,powershell.exe,,medium,10.0.0.29,27,benign,15,,17,benign,12
2026-05-21 10:34:12.712104,user13,10.0.0.22,10.0.0.15,failed_login,svchost.exe,,low,10.0.0.24,32,benign,16,,10,benign,49
2026-05-21 10:36:10.712104,user16,10.0.0.46,10.0.0.9,privilege_escalation,cmd.exe,,medium,10.0.0.40,62,bruteforce,89,,5,benign,35
2026-05-21 11:00:03.712104,user8,10.0.0.18,10.0.0.43,suspicious_powershell,chrome.exe,,medium,10.0.0.48,61,phishing,90,,1,benign,7
2026-05-21 11:02:28.712104,user2,10.0.0.27,10.0.0.17,failed_login,winword.exe,,low,10.0.0.22,85,bruteforce,74,hash_139,13,benign,19
2026-05-21 11:11:15.712104,user8,10.0.0.5,10.0.0.6,failed_login,chrome.exe,,medium,10.0.0.30,82,bruteforce,52,,0,benign,28
2026-05-21 11:54:08.712104,user15,10.0.0.41,10.0.0.23,malware_detected,chrome.exe,hash_175,low,10.0.0.42,57,ransomware,96,,12,benign,14
2026-05-21 11:59:16.712104,user10,10.0.0.23,10.0.0.40,impossible_travel,powershell.exe,,medium,10.0.0.29,16,benign,26,,15,benign,35
2026-05-21 12:09:39.712104,user17,10.0.0.2,10.0.0.15,successful_login,winword.exe,hash_115,low,10.0.0.11,24,benign,0,,15,benign,45
2026-05-21 12:39:42.712104,user10,10.0.0.35,10.0.0.32,failed_login,svchost.exe,,medium,10.0.0.47,76,unknown,100,,16,benign,34
2026-05-21 12:49:26.712104,user11,10.0.0.22,10.0.0.15,privilege_escalation,winword.exe,,low,10.0.0.23,93,bruteforce,94,,28,benign,22
2026-05-21 12:56:19.712104,user20,10.0.0.24,10.0.0.38,successful_login,chrome.exe,,low,10.0.0.5,42,ransomware,86,,3,benign,19
2026-05-21 13:03:59.712104,user6,10.0.0.17,10.0.0.24,successful_login,cmd.exe,hash_102,medium,10.0.0.19,75,bruteforce,87,hash_161,64,ransomware,72
2026-05-21 13:08:23.712104,user4,10.0.0.46,10.0.0.48,successful_login,powershell.exe,,low,10.0.0.26,78,bruteforce,89,,5,benign,17
2026-05-21 13:14:43.712104,user17,10.0.0.46,10.0.0.1,failed_login,svchost.exe,,low,10.0.0.7,35,benign,38,,71,phishing,76
2026-05-21 13:26:32.712104,user8,10.0.0.36,10.0.0.7,successful_login,chrome.exe,,medium,10.0.0.18,55,bruteforce,95,hash_131,7,benign,0
2026-05-21 13:33:03.712104,user1,10.0.0.20,10.0.0.14,successful_login,chrome.exe,,low,10.0.0.43,31,benign,46,,84,unknown,96
2026-05-21 13:36:24.712104,user20,10.0.0.3,10.0.0.19,malware_detected,powershell.exe,,medium,10.0.0.22,16,benign,6,hash_3,16,benign,31
2026-05-21 13:36:27.712104,user13,10.0.0.10,10.0.0.48,lateral_movement,chrome.exe,,medium,10.0.0.12,82,ransomware,93,hash_160,42,botnet,51
2026-05-21 13:39:41.712104,user8,10.0.0.6,10.0.0.13,successful_login,powershell.exe,,low,10.0.0.15,60,phishing,82,,3,benign,18
2026-05-21 13:45:41.712104,user7,10.0.0.36,10.0.0.49,successful_login,svchost.exe,,high,10.0.0.30,56,ransomware,50,,54,phishing,92
2026-05-21 13:47:26.712104,user14,10.0.0.24,10.0.0.33,successful_login,cmd.exe,,low,10.0.0.44,7,benign,27,,38,benign,33
2026-05-21 13:48:22.712104,user19,10.0.0.17,10.0.0.36,successful_login,chrome.exe,,high,10.0.0.44,44,bruteforce,79,hash_84,64,unknown,70
2026-05-21 13:50:33.712104,user2,10.0.0.1,10.0.0.16,failed_login,chrome.exe,hash_1,low,10.0.0.2,38,benign,47,,96,bruteforce,87
2026-05-21 13:59:59.712104,user20,10.0.0.17,10.0.0.4,successful_login,chrome.exe,,low,10.0.0.24,89,unknown,72,,5,benign,30
2026-05-21 14:19:38.712104,user9,10.0.0.22,10.0.0.9,failed_login,chrome.exe,,medium,10.0.0.11,13,benign,45,,85,botnet,94
2026-05-21 14:21:24.712104,user16,10.0.0.2,10.0.0.35,successful_login,powershell.exe,,low,10.0.0.36,29,benign,32,,90,ransomware,61
2026-05-21 14:32:34.712104,user11,10.0.0.21,10.0.0.25,successful_login,svchost.exe,,low,10.0.0.14,59,bruteforce,53,hash_151,2,benign,4
2026-05-21 14:35:18.712104,user16,10.0.0.17,10.0.0.47,impossible_travel,winword.exe,,high,10.0.0.6,84,botnet,99,,71,ransomware,72
2026-05-21 14:36:29.712104,user19,10.0.0.31,10.0.0.7,successful_login,chrome.exe,,low,10.0.0.25,28,benign,9,hash_47,1,benign,45
2026-05-21 14:36:46.712104,user1,10.0.0.35,10.0.0.27,malware_detected,winword.exe,hash_167,low,10.0.0.32,28,benign,34,,9,benign,1
2026-05-21 14:48:24.712104,user17,10.0.0.38,10.0.0.18,successful_login,svchost.exe,,medium,10.0.0.28,24,benign,23,hash_25,28,benign,21
2026-05-21 14:51:04.712104,user17,10.0.0.13,10.0.0.4,successful_login,svchost.exe,,low,10.0.0.47,37,benign,37,hash_109,13,benign,8
2026-05-21 14:51:35.712104,user14,10.0.0.3,10.0.0.19,successful_login,powershell.exe,,medium,10.0.0.37,79,botnet,51,,57,bruteforce,84
2026-05-21 15:15:21.712104,user12,10.0.0.19,10.0.0.34,successful_login,svchost.exe,hash_24,high,10.0.0.15,46,phishing,55,,40,benign,29
2026-05-21 15:36:27.712104,user16,10.0.0.47,10.0.0.12,successful_login,powershell.exe,,high,10.0.0.48,78,ransomware,97,hash_139,16,benign,20
2026-05-21 15:40:17.712104,user18,10.0.0.36,10.0.0.45,malware_detected,cmd.exe,,low,10.0.0.1,87,ransomware,83,,54,botnet,58
2026-05-21 15:44:49.712104,user13,10.0.0.36,10.0.0.7,malware_detected,powershell.exe,hash_4,medium,10.0.0.47,22,benign,9,,1,benign,44
2026-05-21 15:49:00.712104,user10,10.0.0.41,10.0.0.5,impossible_travel,powershell.exe,hash_6,medium,10.0.0.28,54,bruteforce,75,,10,benign,29
2026-05-21 15:50:22.712104,user17,10.0.0.6,10.0.0.29,lateral_movement,cmd.exe,,low,10.0.0.29,91,unknown,86,,63,botnet,67
2026-05-21 15:54:34.712104,user14,10.0.0.1,10.0.0.48,successful_login,svchost.exe,,low,10.0.0.34,0,benign,25,,73,bruteforce,76
2026-05-21 16:11:17.712104,user20,10.0.0.9,10.0.0.47,successful_login,svchost.exe,,medium,10.0.0.39,92,botnet,100,,15,benign,31
2026-05-21 16:12:11.712104,user16,10.0.0.35,10.0.0.8,successful_login,winword.exe,,low,10.0.0.32,3,benign,20,hash_41,39,benign,34
2026-05-21 16:16:44.712104,user16,10.0.0.41,10.0.0.10,successful_login,winword.exe,,high,10.0.0.8,4,benign,5,,26,benign,40
2026-05-21 16:19:58.712104,user12,10.0.0.11,10.0.0.33,failed_login,chrome.exe,,high,10.0.0.31,51,phishing,77,,66,unknown,66
2026-05-21 16:27:54.712104,user15,10.0.0.18,10.0.0.45,successful_login,powershell.exe,,high,10.0.0.3,14,benign,24,hash_42,17,benign,39
2026-05-21 16:38:02.712104,user2,10.0.0.23,10.0.0.5,successful_login,cmd.exe,,medium,10.0.0.33,70,phishing,79,,30,benign,1
2026-05-21 16:47:41.712104,user5,10.0.0.9,10.0.0.39,failed_login,chrome.exe,hash_60,low,10.0.0.16,17,benign,43,,7,benign,47
2026-05-21 16:54:24.712104,user6,10.0.0.2,10.0.0.5,malware_detected,powershell.exe,,medium,10.0.0.42,66,unknown,77,,6,benign,21
2026-05-21 16:54:33.712104,user3,10.0.0.39,10.0.0.14,successful_login,powershell.exe,,medium,10.0.0.1,61,ransomware,60,,9,benign,3
2026-05-21 17:01:17.712104,user5,10.0.0.19,10.0.0.15,impossible_travel,chrome.exe,,low,10.0.0.34,62,unknown,55,,86,unknown,94
2026-05-21 17:07:28.712104,user6,10.0.0.35,10.0.0.15,successful_login,winword.exe,hash_21,low,10.0.0.7,83,botnet,90,,35,benign,32
